L5 | Fri Jun 15 15:20:36 2018 (675 ms) | general |    1366 x 768

L5 | Fri Jun 15 15:20:36 2018 (675 ms) | general |    1360 x 768

L5 | Fri Jun 15 15:20:36 2018 (675 ms) | general |    1280 x 1024

L5 | Fri Jun 15 15:20:36 2018 (675 ms) | general |    1280 x 960

L5 | Fri Jun 15 15:20:36 2018 (675 ms) | general |    1280 x 800

L5 | Fri Jun 15 15:20:36 2018 (675 ms) | general |    1280 x 768

L5 | Fri Jun 15 15:20:36 2018 (675 ms) | general |    1280 x 720

L5 | Fri Jun 15 15:20:36 2018 (675 ms) | general |    1024 x 768

L5 | Fri Jun 15 15:20:36 2018 (675 ms) | general |    848 x 480

L5 | Fri Jun 15 15:20:36 2018 (675 ms) | general |    800 x 600

L5 | Fri Jun 15 15:20:36 2018 (675 ms) | general |    640 x 480

L4 | Fri Jun 15 15:20:36 2018 (798 ms) | general | Successfully opened audio: 44100Hz (requested 44100Hz), sample buffer size=512 (requested 1024)

L4 | Fri Jun 15 15:20:37 2018 (271 ms) | general | Recording game into file recordedGames/recordedGame00111.txt
L4 | Sat Jun 16 17:39:15 2018 (624 ms) | general | New game starting up
L4 | Sat Jun 16 17:39:15 2018 (624 ms) | general | Target game image size:  1024x600

L4 | Sat Jun 16 17:39:15 2018 (625 ms) | general | Ideal window dimensions:  1280x720

L4 | Sat Jun 16 17:39:15 2018 (625 ms) | general | Trying to start in fullscreen mode.
L4 | Sat Jun 16 17:39:15 2018 (625 ms) | general | The following frame rates are considered possible:
L4 | Sat Jun 16 17:39:15 2018 (625 ms) | general | 30 fps
L4 | Sat Jun 16 17:39:15 2018 (625 ms) | general | 60 fps
L4 | Sat Jun 16 17:39:15 2018 (625 ms) | general | 120 fps
L4 | Sat Jun 16 17:39:15 2018 (625 ms) | general | 144 fps
L4 | Sat Jun 16 17:39:15 2018 (625 ms) | general | Setting real (not borderless) fullscreen mode
L4 | Sat Jun 16 17:39:15 2018 (625 ms) | general | Current screen configuration is 1920x950 with aspect ratio 2.02
L4 | Sat Jun 16 17:39:15 2018 (625 ms) | general | Sticking with user's current screen resolution
L4 | Sat Jun 16 17:39:15 2018 (625 ms) | general | Checking if requested video mode (1920x950) is available
L4 | Sat Jun 16 17:39:15 2018 (625 ms) | general | Available video modes:
L5 | Sat Jun 16 17:39:15 2018 (625 ms) | general |    2560 x 1600

L5 | Sat Jun 16 17:39:15 2018 (625 ms) | general |    2048 x 1152

L5 | Sat Jun 16 17:39:15 2018 (625 ms) | general |    1920 x 1440

L5 | Sat Jun 16 17:39:15 2018 (625 ms) | general |    1920 x 1200

L5 | Sat Jun 16 17:39:15 2018 (625 ms) | general |    1920 x 1080

L5 | Sat Jun 16 17:39:15 2018 (625 ms) | general |    1920 x 950

L4 | Sat Jun 16 17:39:15 2018 (625 ms) | general |    ^^^^ this mode matches current aspect ratio
L4 | Sat Jun 16 17:39:15 2018 (625 ms) | general |    ^^^^ this mode matches requested mode
L5 | Sat Jun 16 17:39:15 2018 (625 ms) | general |    1856 x 1392

L5 | Sat Jun 16 17:39:15 2018 (625 ms) | general |    1792 x 1344

L5 | Sat Jun 16 17:39:15 2018 (625 ms) | general |    1680 x 1050

L5 | Sat Jun 16 17:39:15 2018 (625 ms) | general |    1600 x 1200

L5 | Sat Jun 16 17:39:15 2018 (625 ms) | general |    1600 x 900

L5 | Sat Jun 16 17:39:15 2018 (625 ms) | general |    1440 x 900

L5 | Sat Jun 16 17:39:15 2018 (625 ms) | general |    1400 x 1050

L5 | Sat Jun 16 17:39:15 2018 (625 ms) | general |    1366 x 768

L5 | Sat Jun 16 17:39:15 2018 (625 ms) | general |    1360 x 768

L5 | Sat Jun 16 17:39:15 2018 (625 ms) | general |    1280 x 1024

L5 | Sat Jun 16 17:39:15 2018 (625 ms) | general |    1280 x 960

L5 | Sat Jun 16 17:39:15 2018 (625 ms) | general |    1280 x 800

L5 | Sat Jun 16 17:39:15 2018 (625 ms) | general |    1280 x 768

L5 | Sat Jun 16 17:39:15 2018 (625 ms) | general |    1280 x 720

L5 | Sat Jun 16 17:39:15 2018 (625 ms) | general |    1024 x 768

L5 | Sat Jun 16 17:39:15 2018 (625 ms) | general |    848 x 480

L5 | Sat Jun 16 17:39:15 2018 (625 ms) | general |    800 x 600

L5 | Sat Jun 16 17:39:15 2018 (625 ms) | general |    640 x 480

L4 | Sat Jun 16 17:39:15 2018 (742 ms) | general | Successfully opened audio: 44100Hz (requested 44100Hz), sample buffer size=512 (requested 1024)

L4 | Sat Jun 16 17:39:16 2018 (174 ms) | general | Recording game into file recordedGames/recordedGame00008.txt
L4 | Sat Jun 16 17:39:30 2018 (907 ms) | general | New game starting up
L4 | Sat Jun 16 17:39:30 2018 (907 ms) | general | Target game image size:  1024x600

L4 | Sat Jun 16 17:39:30 2018 (907 ms) | general | Ideal window dimensions:  1280x720

L4 | Sat Jun 16 17:39:30 2018 (907 ms) | general | Trying to start in fullscreen mode.
L4 | Sat Jun 16 17:39:30 2018 (907 ms) | general | The following frame rates are considered possible:
L4 | Sat Jun 16 17:39:30 2018 (907 ms) | general | 30 fps
L4 | Sat Jun 16 17:39:30 2018 (907 ms) | general | 60 fps
L4 | Sat Jun 16 17:39:30 2018 (907 ms) | general | 120 fps
L4 | Sat Jun 16 17:39:30 2018 (907 ms) | general | 144 fps
L4 | Sat Jun 16 17:39:30 2018 (907 ms) | general | Setting real (not borderless) fullscreen mode
L4 | Sat Jun 16 17:39:30 2018 (907 ms) | general | Current screen configuration is 1920x950 with aspect ratio 2.02
L4 | Sat Jun 16 17:39:30 2018 (907 ms) | general | Sticking with user's current screen resolution
L4 | Sat Jun 16 17:39:30 2018 (907 ms) | general | Checking if requested video mode (1920x950) is available
L4 | Sat Jun 16 17:39:30 2018 (907 ms) | general | Available video modes:
L5 | Sat Jun 16 17:39:30 2018 (907 ms) | general |    2560 x 1600

L5 | Sat Jun 16 17:39:30 2018 (907 ms) | general |    2048 x 1152

L5 | Sat Jun 16 17:39:30 2018 (907 ms) | general |    1920 x 1440

L5 | Sat Jun 16 17:39:30 2018 (907 ms) | general |    1920 x 1200

L5 | Sat Jun 16 17:39:30 2018 (907 ms) | general |    1920 x 1080

L5 | Sat Jun 16 17:39:30 2018 (907 ms) | general |    1920 x 950

L4 | Sat Jun 16 17:39:30 2018 (907 ms) | general |    ^^^^ this mode matches current aspect ratio
L4 | Sat Jun 16 17:39:30 2018 (907 ms) | general |    ^^^^ this mode matches requested mode
L5 | Sat Jun 16 17:39:30 2018 (907 ms) | general |    1856 x 1392

L5 | Sat Jun 16 17:39:30 2018 (907 ms) | general |    1792 x 1344

L5 | Sat Jun 16 17:39:30 2018 (907 ms) | general |    1680 x 1050

L5 | Sat Jun 16 17:39:30 2018 (907 ms) | general |    1600 x 1200

L5 | Sat Jun 16 17:39:30 2018 (907 ms) | general |    1600 x 900

L5 | Sat Jun 16 17:39:30 2018 (907 ms) | general |    1440 x 900

L5 | Sat Jun 16 17:39:30 2018 (907 ms) | general |    1400 x 1050

L5 | Sat Jun 16 17:39:30 2018 (907 ms) | general |    1366 x 768

L5 | Sat Jun 16 17:39:30 2018 (907 ms) | general |    1360 x 768

L5 | Sat Jun 16 17:39:30 2018 (907 ms) | general |    1280 x 1024

L5 | Sat Jun 16 17:39:30 2018 (907 ms) | general |    1280 x 960

L5 | Sat Jun 16 17:39:30 2018 (907 ms) | general |    1280 x 800

L5 | Sat Jun 16 17:39:30 2018 (907 ms) | general |    1280 x 768

L5 | Sat Jun 16 17:39:30 2018 (907 ms) | general |    1280 x 720

L5 | Sat Jun 16 17:39:30 2018 (907 ms) | general |    1024 x 768

L5 | Sat Jun 16 17:39:30 2018 (907 ms) | general |    848 x 480

L5 | Sat Jun 16 17:39:30 2018 (907 ms) | general |    800 x 600

L5 | Sat Jun 16 17:39:30 2018 (907 ms) | general |    640 x 480

L4 | Sat Jun 16 17:39:31 2018 (18 ms) | general | Successfully opened audio: 44100Hz (requested 44100Hz), sample buffer size=512 (requested 1024)

L4 | Sat Jun 16 17:39:31 2018 (429 ms) | general | Recording game into file recordedGames/recordedGame00009.txt
